user_id,session_id,session_date,ref_month,duration_min,kwh_delivered,status,anomaly_flag
U0008,S000410,2026-04-08,2026-04-01,60,20.53,concluida,False
U0008,S000413,2026-04-11,2026-04-01,31,9.946,interrompida,False
U0008,S000412,2026-04-13,2026-04-01,228,77.363,concluida,False
U0008,S000409,2026-04-18,2026-04-01,118,40.359,concluida,False
U0008,S000414,2026-04-24,2026-04-01,116,33.964,concluida,False
U0008,S000415,2026-04-24,2026-04-01,81,25.522,concluida,False
U0008,S000417,2026-05-01,2026-05-01,179,57.853,concluida,False
U0008,S000418,2026-05-07,2026-05-01,62,21.52,concluida,False
U0008,S000416,2026-05-08,2026-05-01,52,15.621,concluida,False
U0008,S000424,2026-05-09,2026-05-01,157,44.035,concluida,False
U0008,S000422,2026-05-14,2026-05-01,73,25.237,concluida,False
U0008,S000421,2026-05-17,2026-05-01,141,45.364,concluida,False
U0008,S000420,2026-05-23,2026-05-01,135,40.813,concluida,False
U0008,S000419,2026-05-23,2026-05-01,55,15.5,concluida,False
U0008,S000423,2026-05-30,2026-05-01,106,32.205,concluida,False
U0008,S000430,2026-06-01,2026-06-01,93,31.403,concluida,False
U0008,S000425,2026-06-04,2026-06-01,65,20.018,concluida,False
U0008,S000432,2026-06-05,2026-06-01,205,68.758,concluida,False
U0008,S000427,2026-06-06,2026-06-01,267,86.858,concluida,False
U0008,S000434,2026-06-07,2026-06-01,86,27.724,concluida,False
U0008,S000428,2026-06-07,2026-06-01,180,60.807,concluida,False
U0008,S000429,2026-06-13,2026-06-01,53,14.765,concluida,False
U0008,S000431,2026-06-15,2026-06-01,98,122.582,concluida,True
U0008,S000433,2026-06-19,2026-06-01,88,25.87,concluida,False
U0008,S000426,2026-06-25,2026-06-01,329,101.378,concluida,False
U0008,S000443,2026-07-02,2026-07-01,91,31.642,concluida,False
U0008,S000451,2026-07-02,2026-07-01,12,3.43,concluida,False
U0008,S000449,2026-07-02,2026-07-01,155,139.178,concluida,True
U0008,S000435,2026-07-04,2026-07-01,181,62.282,concluida,False
U0008,S000446,2026-07-06,2026-07-01,111,35.348,concluida,False
U0008,S000444,2026-07-06,2026-07-01,235,68.896,concluida,False
U0008,S000442,2026-07-09,2026-07-01,66,18.276,concluida,False
U0008,S000439,2026-07-09,2026-07-01,101,28.791,concluida,False
U0008,S000441,2026-07-18,2026-07-01,125,38.818,concluida,False
U0008,S000438,2026-07-21,2026-07-01,212,66.056,concluida,False
U0008,S000440,2026-07-21,2026-07-01,7,2.49,interrompida,False
U0008,S000447,2026-07-23,2026-07-01,87,26.169,concluida,False
U0008,S000445,2026-07-25,2026-07-01,47,14.909,concluida,False
U0008,S000448,2026-07-27,2026-07-01,82,27.852,concluida,False
U0008,S000436,2026-07-27,2026-07-01,66,20.15,interrompida,False
U0008,S000452,2026-07-28,2026-07-01,153,51.732,concluida,False
U0008,S000437,2026-07-30,2026-07-01,247,72.906,concluida,False
U0008,S000450,2026-07-30,2026-07-01,54,15.648,concluida,False
U0008,S000456,2026-08-05,2026-08-01,176,57.807,concluida,False
U0008,S000455,2026-08-08,2026-08-01,28,8.909,concluida,False
U0008,S000459,2026-08-08,2026-08-01,103,35.745,concluida,False
U0008,S000461,2026-08-09,2026-08-01,120,35.196,concluida,False
U0008,S000453,2026-08-19,2026-08-01,146,43.753,concluida,False
U0008,S000458,2026-08-21,2026-08-01,175,49.461,concluida,False
U0008,S000454,2026-08-26,2026-08-01,38,13.127,concluida,False
U0008,S000460,2026-08-27,2026-08-01,73,23.662,concluida,False
U0008,S000457,2026-08-28,2026-08-01,48,16.753,interrompida,False
U0009,S000462,2026-03-02,2026-03-01,94,14.435,concluida,False
U0009,S000465,2026-03-03,2026-03-01,54,9.1,concluida,False
U0009,S000466,2026-03-03,2026-03-01,113,16.242,concluida,False
U0009,S000471,2026-03-05,2026-03-01,175,26.378,concluida,False
U0009,S000472,2026-03-07,2026-03-01,156,21.597,concluida,False
U0009,S000469,2026-03-11,2026-03-01,88,15.244,concluida,False
U0009,S000467,2026-03-11,2026-03-01,79,13.717,concluida,False
U0009,S000473,2026-03-16,2026-03-01,60,8.504,concluida,False
U0009,S000463,2026-03-16,2026-03-01,57,8.629,concluida,False
U0009,S000470,2026-03-22,2026-03-01,71,10.537,concluida,False
U0009,S000464,2026-03-26,2026-03-01,61,9.68,concluida,False
U0009,S000468,2026-03-31,2026-03-01,153,21.963,concluida,False
U0009,S000484,2026-04-03,2026-04-01,130,20.527,concluida,False
U0009,S000474,2026-04-03,2026-04-01,123,19.367,concluida,False
U0009,S000481,2026-04-04,2026-04-01,121,18.63,concluida,False
U0009,S000475,2026-04-06,2026-04-01,52,7.235,concluida,False
U0009,S000483,2026-04-07,2026-04-01,161,25.84,concluida,False
U0009,S000480,2026-04-17,2026-04-01,88,15.005,concluida,False
U0009,S000476,2026-04-19,2026-04-01,75,10.728,concluida,False
U0009,S000479,2026-04-19,2026-04-01,44,6.43,concluida,False
U0009,S000477,2026-04-26,2026-04-01,72,10.993,concluida,False
U0009,S000482,2026-04-26,2026-04-01,83,11.797,concluida,False
U0009,S000478,2026-04-27,2026-04-01,267,44.725,concluida,False
U0009,S000485,2026-04-30,2026-04-01,113,15.589,concluida,False
U0009,S000489,2026-05-02,2026-05-01,92,13.579,concluida,False
U0009,S000490,2026-05-02,2026-05-01,80,13.609,concluida,False
U0009,S000496,2026-05-03,2026-05-01,110,17.987,concluida,False
U0009,S000493,2026-05-05,2026-05-01,210,36.376,concluida,False
U0009,S000497,2026-05-06,2026-05-01,79,13.398,concluida,False
U0009,S000502,2026-05-10,2026-05-01,118,17.898,concluida,False
U0009,S000501,2026-05-12,2026-05-01,103,17.326,concluida,False
U0009,S000486,2026-05-14,2026-05-01,46,6.575,concluida,False
U0009,S000498,2026-05-15,2026-05-01,100,17.116,concluida,False
U0009,S000500,2026-05-16,2026-05-01,125,19.232,concluida,False
U0009,S000499,2026-05-17,2026-05-01,253,40.682,concluida,False
U0009,S000494,2026-05-24,2026-05-01,50,7.984,concluida,False
U0009,S000495,2026-05-24,2026-05-01,113,18.684,concluida,False
U0009,S000492,2026-05-27,2026-05-01,181,30.583,concluida,False
U0009,S000488,2026-05-29,2026-05-01,188,27.671,concluida,False
U0009,S000491,2026-05-30,2026-05-01,43,7.344,interrompida,False
U0009,S000487,2026-05-30,2026-05-01,174,27.515,concluida,False
U0009,S000510,2026-06-03,2026-06-01,98,17.027,concluida,False
U0009,S000515,2026-06-11,2026-06-01,141,23.076,concluida,False
U0009,S000507,2026-06-15,2026-06-01,153,22.262,concluida,False
U0009,S000509,2026-06-18,2026-06-01,50,7.964,concluida,False
U0009,S000508,2026-06-19,2026-06-01,66,9.093,concluida,False
U0009,S000505,2026-06-21,2026-06-01,20,3.249,interrompida,False
U0009,S000503,2026-06-21,2026-06-01,80,12.988,concluida,False
U0009,S000511,2026-06-21,2026-06-01,28,4.828,concluida,False
U0009,S000513,2026-06-22,2026-06-01,120,19.674,concluida,False
U0009,S000506,2026-06-23,2026-06-01,119,19.167,concluida,False
U0009,S000504,2026-06-28,2026-06-01,150,25.944,concluida,False
U0009,S000512,2026-06-29,2026-06-01,145,24.22,concluida,False
U0009,S000516,2026-06-30,2026-06-01,60,9.039,concluida,False
U0009,S000514,2026-06-30,2026-06-01,154,23.46,concluida,False
U0009,S000525,2026-07-01,2026-07-01,119,17.556,concluida,False
U0009,S000529,2026-07-01,2026-07-01,81,11.15,concluida,False
U0009,S000517,2026-07-10,2026-07-01,114,17.643,concluida,False
U0009,S000530,2026-07-10,2026-07-01,18,2.543,concluida,False
U0009,S000533,2026-07-12,2026-07-01,170,24.55,concluida,False
U0009,S000527,2026-07-13,2026-07-01,87,15.042,concluida,False
U0009,S000522,2026-07-14,2026-07-01,107,18.129,concluida,False
U0009,S000523,2026-07-14,2026-07-01,46,7.831,concluida,False
U0009,S000532,2026-07-14,2026-07-01,93,15.129,concluida,False
U0009,S000521,2026-07-16,2026-07-01,153,22.129,concluida,False
U0009,S000526,2026-07-16,2026-07-01,101,16.715,concluida,False
U0009,S000520,2026-07-19,2026-07-01,346,53.459,concluida,False
U0009,S000519,2026-07-24,2026-07-01,135,20.083,concluida,False
U0009,S000528,2026-07-24,2026-07-01,83,14.304,concluida,False
U0009,S000524,2026-07-25,2026-07-01,145,22.53,concluida,False
U0009,S000531,2026-07-27,2026-07-01,82,12.172,concluida,False
U0009,S000518,2026-07-31,2026-07-01,176,30.005,concluida,False
U0009,S000543,2026-08-02,2026-08-01,51,7.941,concluida,False
U0009,S000538,2026-08-04,2026-08-01,60,8.806,concluida,False
U0009,S000541,2026-08-04,2026-08-01,101,14.281,concluida,False
U0009,S000535,2026-08-04,2026-08-01,51,8.342,concluida,False
U0009,S000545,2026-08-05,2026-08-01,125,20.76,concluida,False
U0009,S000544,2026-08-08,2026-08-01,76,10.486,concluida,False
U0009,S000534,2026-08-08,2026-08-01,64,11.111,concluida,False
U0009,S000539,2026-08-10,2026-08-01,144,23.294,concluida,False
U0009,S000540,2026-08-14,2026-08-01,211,35.965,concluida,False
U0009,S000537,2026-08-21,2026-08-01,72,9.952,concluida,False
U0009,S000546,2026-08-21,2026-08-01,84,12.957,concluida,False
U0009,S000536,2026-08-25,2026-08-01,109,17.478,concluida,False
U0009,S000542,2026-08-27,2026-08-01,62,10.737,concluida,False
U0010,S000554,2026-03-06,2026-03-01,85,25.742,concluida,False
U0010,S000556,2026-03-09,2026-03-01,165,49.177,concluida,False
U0010,S000551,2026-03-13,2026-03-01,119,35.097,concluida,False
U0010,S000555,2026-03-16,2026-03-01,147,45.687,concluida,False
U0010,S000552,2026-03-21,2026-03-01,162,54.017,concluida,False
U0010,S000549,2026-03-22,2026-03-01,98,28.175,concluida,False
U0010,S000548,2026-03-24,2026-03-01,65,18.328,concluida,False
U0010,S000547,2026-03-28,2026-03-01,94,31.725,concluida,False
U0010,S000550,2026-03-29,2026-03-01,160,45.091,concluida,False
U0010,S000553,2026-03-31,2026-03-01,60,17.201,concluida,False
U0010,S000561,2026-04-03,2026-04-01,69,21.463,concluida,False
U0010,S000559,2026-04-05,2026-04-01,58,19.465,concluida,False
U0010,S000558,2026-04-14,2026-04-01,84,27.576,concluida,False
U0010,S000562,2026-04-17,2026-04-01,87,27.437,concluida,False
U0010,S000560,2026-04-21,2026-04-01,248,71.054,concluida,False
U0010,S000557,2026-04-22,2026-04-01,173,51.867,concluida,False
U0010,S000564,2026-05-16,2026-05-01,88,28.416,concluida,False
U0010,S000563,2026-05-26,2026-05-01,118,36.328,concluida,False
U0010,S000565,2026-05-27,2026-05-01,107,35.638,concluida,False
U0010,S000573,2026-06-02,2026-06-01,30,9.643,concluida,False
U0010,S000571,2026-06-04,2026-06-01,256,81.868,concluida,False
U0010,S000572,2026-06-07,2026-06-01,173,58.036,concluida,False
U0010,S000569,2026-06-12,2026-06-01,142,45.649,concluida,False
U0010,S000574,2026-06-15,2026-06-01,107,34.049,concluida,False
U0010,S000575,2026-06-17,2026-06-01,74,20.614,concluida,False
U0010,S000566,2026-06-21,2026-06-01,55,16.965,concluida,False
U0010,S000570,2026-06-23,2026-06-01,77,21.433,concluida,False
U0010,S000568,2026-06-23,2026-06-01,19,5.384,concluida,False
U0010,S000577,2026-06-24,2026-06-01,86,24.46,concluida,False
U0010,S000567,2026-06-28,2026-06-01,62,18.559,concluida,False
U0010,S000576,2026-06-30,2026-06-01,110,36.551,concluida,False
U0010,S000581,2026-07-07,2026-07-01,300,96.232,concluida,False
U0010,S000586,2026-07-09,2026-07-01,59,19.624,concluida,False
U0010,S000579,2026-07-10,2026-07-01,177,59.121,concluida,False
U0010,S000588,2026-07-12,2026-07-01,151,46.537,concluida,False
U0010,S000578,2026-07-14,2026-07-01,41,14.029,concluida,False
U0010,S000584,2026-07-22,2026-07-01,171,58.234,concluida,False
U0010,S000590,2026-07-23,2026-07-01,63,17.542,concluida,False
U0010,S000582,2026-07-23,2026-07-01,104,36.037,concluida,False
U0010,S000583,2026-07-23,2026-07-01,158,52.265,concluida,False
U0010,S000589,2026-07-24,2026-07-01,119,37.623,concluida,False
U0010,S000585,2026-07-26,2026-07-01,9,2.933,interrompida,False
U0010,S000587,2026-07-27,2026-07-01,65,21.167,concluida,False
U0010,S000580,2026-07-27,2026-07-01,82,25.844,concluida,False
U0010,S000594,2026-08-06,2026-08-01,81,26.641,concluida,False
U0010,S000596,2026-08-15,2026-08-01,38,13.102,interrompida,False
U0010,S000597,2026-08-16,2026-08-01,84,26.628,concluida,False
U0010,S000595,2026-08-18,2026-08-01,84,23.901,concluida,False
U0010,S000593,2026-08-25,2026-08-01,69,23.854,concluida,False
U0010,S000592,2026-08-27,2026-08-01,85,29.057,concluida,False
U0010,S000591,2026-08-31,2026-08-01,99,27.616,concluida,False
U0011,S000599,2026-03-03,2026-03-01,94,27.375,concluida,False
U0011,S000601,2026-03-04,2026-03-01,163,48.961,concluida,False
U0011,S000600,2026-03-10,2026-03-01,93,32.056,concluida,False
U0011,S000605,2026-03-11,2026-03-01,97,27.261,concluida,False
U0011,S000603,2026-03-13,2026-03-01,145,45.62,concluida,False
U0011,S000604,2026-03-17,2026-03-01,41,12.805,concluida,False
U0011,S000606,2026-03-21,2026-03-01,113,32.822,concluida,False
U0011,S000607,2026-03-27,2026-03-01,48,13.924,concluida,False
U0011,S000602,2026-03-31,2026-03-01,43,13.977,concluida,False
U0011,S000598,2026-03-31,2026-03-01,97,30.378,concluida,False
U0011,S000611,2026-04-15,2026-04-01,60,18.28,concluida,False
U0011,S000610,2026-04-18,2026-04-01,165,52.332,concluida,False
U0011,S000608,2026-04-21,2026-04-01,52,17.884,concluida,False
U0011,S000609,2026-04-23,2026-04-01,173,48.056,concluida,False
U0011,S000620,2026-05-06,2026-05-01,72,20.966,concluida,False
U0011,S000614,2026-05-10,2026-05-01,45,15.433,concluida,False
U0011,S000613,2026-05-12,2026-05-01,54,16.841,concluida,False
U0011,S000615,2026-05-16,2026-05-01,167,52.458,concluida,False
U0011,S000618,2026-05-19,2026-05-01,33,10.029,concluida,False
U0011,S000622,2026-05-21,2026-05-01,160,44.858,concluida,False
U0011,S000612,2026-05-21,2026-05-01,126,40.364,concluida,False
U0011,S000621,2026-05-22,2026-05-01,123,38.942,concluida,False
U0011,S000623,2026-05-24,2026-05-01,218,67.739,concluida,False
U0011,S000619,2026-05-24,2026-05-01,33,11.262,concluida,False
U0011,S000617,2026-05-31,2026-05-01,86,27.141,concluida,False
U0011,S000616,2026-05-31,2026-05-01,118,33.697,concluida,False
U0011,S000634,2026-06-05,2026-06-01,80,24.94,concluida,False
U0011,S000629,2026-06-06,2026-06-01,10,3.195,concluida,False
U0011,S000638,2026-06-08,2026-06-01,137,40.331,concluida,False
U0011,S000624,2026-06-10,2026-06-01,212,59.385,concluida,False
U0011,S000625,2026-06-20,2026-06-01,56,16.655,concluida,False
U0011,S000633,2026-06-21,2026-06-01,212,60.611,concluida,False
U0011,S000635,2026-06-22,2026-06-01,104,35.067,concluida,False
U0011,S000627,2026-06-23,2026-06-01,100,32.199,concluida,False
U0011,S000637,2026-06-24,2026-06-01,108,33.529,concluida,False
U0011,S000636,2026-06-25,2026-06-01,16,4.565,concluida,False
U0011,S000632,2026-06-25,2026-06-01,25,7.45,interrompida,False
U0011,S000626,2026-06-26,2026-06-01,24,8.287,concluida,False
U0011,S000630,2026-06-29,2026-06-01,127,36.754,concluida,False
U0011,S000631,2026-06-29,2026-06-01,90,30.357,concluida,False
U0011,S000628,2026-06-29,2026-06-01,81,25.024,concluida,False
U0011,S000648,2026-07-02,2026-07-01,79,25.047,concluida,False
U0011,S000640,2026-07-04,2026-07-01,225,77.854,concluida,False
U0011,S000645,2026-07-07,2026-07-01,47,13.569,concluida,False
U0011,S000639,2026-07-13,2026-07-01,137,46.897,concluida,False
U0011,S000647,2026-07-16,2026-07-01,215,68.44,concluida,False
U0011,S000642,2026-07-17,2026-07-01,127,38.43,concluida,False
U0011,S000644,2026-07-17,2026-07-01,114,32.512,concluida,False
U0011,S000641,2026-07-19,2026-07-01,87,27.563,concluida,False
U0011,S000646,2026-07-22,2026-07-01,37,11.3,concluida,False
U0011,S000643,2026-07-27,2026-07-01,96,28.829,concluida,False
U0011,S000649,2026-07-29,2026-07-01,22,6.287,concluida,False
U0011,S000657,2026-08-03,2026-08-01,116,37.509,concluida,False
U0011,S000652,2026-08-06,2026-08-01,66,22.169,concluida,False
U0011,S000655,2026-08-07,2026-08-01,88,29.747,concluida,False
U0011,S000650,2026-08-20,2026-08-01,43,13.836,concluida,False
U0011,S000653,2026-08-20,2026-08-01,106,33.121,concluida,False
U0011,S000654,2026-08-20,2026-08-01,64,17.923,concluida,False
U0011,S000656,2026-08-20,2026-08-01,121,34.849,concluida,False
U0011,S000651,2026-08-31,2026-08-01,84,24.434,concluida,False
U0012,S000658,2026-04-17,2026-04-01,122,36.864,concluida,False
U0012,S000659,2026-04-26,2026-04-01,119,39.615,concluida,False
U0012,S000661,2026-05-10,2026-05-01,206,69.895,concluida,False
U0012,S000660,2026-05-14,2026-05-01,94,27.604,concluida,False
U0012,S000662,2026-05-19,2026-05-01,56,16.072,interrompida,False
U0012,S000663,2026-06-04,2026-06-01,153,46.856,concluida,False
U0012,S000665,2026-06-14,2026-06-01,272,90.434,concluida,False
U0012,S000664,2026-06-19,2026-06-01,69,22.071,concluida,False
U0012,S000669,2026-07-06,2026-07-01,18,6.309,interrompida,False
U0012,S000666,2026-07-10,2026-07-01,79,23.72,concluida,False
U0012,S000668,2026-07-17,2026-07-01,102,33.93,concluida,False
U0012,S000667,2026-07-24,2026-07-01,108,33.237,concluida,False
U0012,S000670,2026-08-03,2026-08-01,29,8.535,concluida,False
U0012,S000671,2026-08-30,2026-08-01,71,22.722,concluida,False
U0013,S000673,2026-03-07,2026-03-01,99,11.072,concluida,False
U0013,S000678,2026-03-08,2026-03-01,105,12.207,concluida,False
U0013,S000679,2026-03-09,2026-03-01,166,17.022,concluida,False
U0013,S000675,2026-03-09,2026-03-01,156,15.967,concluida,False
U0013,S000680,2026-03-11,2026-03-01,142,15.947,concluida,False
U0013,S000683,2026-03-16,2026-03-01,138,13.643,concluida,False
U0013,S000676,2026-03-17,2026-03-01,38,4.206,concluida,False
U0013,S000672,2026-03-21,2026-03-01,219,22.629,concluida,False
U0013,S000674,2026-03-22,2026-03-01,82,8.313,concluida,False
U0013,S000684,2026-03-22,2026-03-01,10,0.982,concluida,False
U0013,S000681,2026-03-23,2026-03-01,64,7.445,concluida,False
U0013,S000677,2026-03-24,2026-03-01,115,12.224,concluida,False
U0013,S000682,2026-03-31,2026-03-01,26,2.699,concluida,False
U0013,S000686,2026-04-03,2026-04-01,148,17.09,concluida,False
U0013,S000687,2026-04-06,2026-04-01,151,16.512,concluida,False
U0013,S000688,2026-04-08,2026-04-01,130,12.801,concluida,False
U0013,S000691,2026-04-12,2026-04-01,123,12.334,concluida,False
U0013,S000692,2026-04-16,2026-04-01,64,7.474,concluida,False
U0013,S000694,2026-04-17,2026-04-01,146,14.923,concluida,False
U0013,S000690,2026-04-22,2026-04-01,15,1.607,interrompida,False
U0013,S000685,2026-04-23,2026-04-01,181,17.918,concluida,False
U0013,S000693,2026-04-25,2026-04-01,28,2.679,concluida,False
U0013,S000689,2026-04-27,2026-04-01,204,20.662,concluida,False
U0013,S000704,2026-05-04,2026-05-01,121,11.68,concluida,False
U0013,S000701,2026-05-05,2026-05-01,121,14.055,concluida,False
U0013,S000698,2026-05-07,2026-05-01,137,15.04,concluida,False
U0013,S000697,2026-05-09,2026-05-01,71,8.246,concluida,False
U0013,S000696,2026-05-11,2026-05-01,162,17.434,concluida,False
U0013,S000695,2026-05-11,2026-05-01,169,15.668,concluida,False
U0013,S000706,2026-05-12,2026-05-01,95,9.752,concluida,False
U0013,S000702,2026-05-14,2026-05-01,65,6.228,concluida,False
U0013,S000699,2026-05-15,2026-05-01,167,17.801,concluida,False
U0013,S000705,2026-05-15,2026-05-01,240,24.181,concluida,False
U0013,S000700,2026-05-24,2026-05-01,157,17.636,concluida,False
U0013,S000703,2026-05-26,2026-05-01,89,8.891,concluida,False
U0013,S000716,2026-06-04,2026-06-01,60,6.465,concluida,False
U0013,S000714,2026-06-07,2026-06-01,51,5.217,concluida,False
U0013,S000717,2026-06-10,2026-06-01,197,19.425,concluida,False
U0013,S000713,2026-06-14,2026-06-01,97,9.426,interrompida,False
U0013,S000718,2026-06-17,2026-06-01,54,5.316,interrompida,False
U0013,S000715,2026-06-18,2026-06-01,240,22.356,concluida,False
U0013,S000711,2026-06-21,2026-06-01,97,10.672,concluida,False
U0013,S000707,2026-06-25,2026-06-01,42,4.253,concluida,False
U0013,S000712,2026-06-25,2026-06-01,61,7.055,concluida,False
U0013,S000710,2026-06-28,2026-06-01,253,23.848,concluida,False
U0013,S000709,2026-06-28,2026-06-01,172,18.628,concluida,False
U0013,S000708,2026-06-29,2026-06-01,46,4.687,concluida,False
U0013,S000723,2026-07-01,2026-07-01,53,5.587,concluida,False
U0013,S000728,2026-07-03,2026-07-01,54,5.828,concluida,False
U0013,S000727,2026-07-06,2026-07-01,105,11.622,concluida,False
U0013,S000732,2026-07-06,2026-07-01,110,10.94,concluida,False
